tweet_id,timestamp,text,rating_numerator,name,dog_stage,retweet_count,favorite_count,image_predict_url,polarity,subjectivity
709566166965075968,2016-03-15 02:25:31+00:00,olaf hes gotta rare seems sturdy tail floofy af would whatever takes pet,12,Olaf,,277,1620,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg	1	Chesapeake_Bay_retriever	0.694541	True	curly-coated_retriever	0.07633530000000001	True	Irish_water_spaniel	0.0485495	True,0.3,0.9
709556954897764353,2016-03-15 01:48:55+00:00,cecil shes gigglefloof poofer outdoorsy af one nature would strategically capture,12,Cecil,,665,2420,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg	2	papillon	0.772894	True	Shetland_sheepdog	0.0424076	True	collie	0.0423131	True,0.0,0.0
709519240576036864,2016-03-14 23:19:03+00:00,vince hes gregorian flapjeck white spot legs almost looks like another dog whoa rad hell,9,Vince,,788,2855,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg	1	Pekinese	0.8790120000000001	True	Chihuahua	0.054854999999999994	True	Blenheim_spaniel	0.021041	True,0.0,0.0
709449600415961088,2016-03-14 18:42:20+00:00,meet karma shes head lost body second punic war unfortunate loves travel petable af,10,Karma,,647,2615,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg	1	bow_tie	0.533941	False	sunglasses	0.0808222	False	sunglass	0.050776199999999994	False,-0.25,0.5
709409458133323776,2016-03-14 16:02:49+00:00,billy sensed squirrel damn billy,8,Billy,,6567,13755,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg	1	Old_English_sheepdog	0.515319	True	West_Highland_white_terrier	0.15104	True	soft-coated_wheaten_terrier	0.056420000000000005	True,0.0,0.0
709225125749587968,2016-03-14 03:50:21+00:00,walker hes butternut khalifa appears fuzzy af would hug ridiculous amount time,11,Walker,,721,2634,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg	1	muzzle	0.23761999999999997	False	Boston_bull	0.0871498	True	sombrero	0.0685099	False,-0.3333333333333333,1.0
709207347839836162,2016-03-14 02:39:42+00:00,penny shes trying prom dress stunning af,11,Penny,,763,2213,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg	1	standard_poodle	0.258732	True	teddy	0.13076	False	toy_poodle	0.0717263	True,0.5,1.0
709198395643068416,2016-03-14 02:04:08+00:00,left right cletus jerome alejandro burp amp titson none know camera would hug,10,None,,470,2236,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg	1	Labrador_retriever	0.252031	True	Maltese_dog	0.18809	True	golden_retriever	0.133017	True,0.14285714285714285,0.26785714285714285
709179584944730112,2016-03-14 00:49:23+00:00,sammy hes tree excited,13,Sammy,,1864,5197,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg	1	Saluki	0.48442799999999997	True	borzoi	0.26355	True	Labrador_retriever	0.0770038	True,0.375,0.75
709158332880297985,2016-03-13 23:24:56+00:00,meet rodney hes ukranian boomchicka outside would like inside one ear unfortunate,10,Rodney,,745,1941,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg	2	redbone	0.38211300000000004	True	malinois	0.24994299999999997	True	miniature_pinscher	0.0709262	True,-0.25,0.525
709042156699303936,2016-03-13 15:43:18+00:00,klevin hes addicted sandwiches yes hotdog sandwich fight tearing family apart,9,Klevin,,1015,3226,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg	1	pug	0.9782770000000001	True	teddy	0.00313446	False	Brabancon_griffon	0.00306149	True,-0.4,0.6
708853462201716736,2016-03-13 03:13:29+00:00,lucy doesnt understand fetch try turning back vid rileyyoungblood,8,Lucy,,571,1860,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg	2	golden_retriever	0.316704	True	llama	0.174269	False	Labrador_retriever	0.14736400000000002	True,0.0,0.0
708845821941387268,2016-03-13 02:43:08+00:00,heres pupper magic eyes wearing seat belt tho irresponsible af distracting driver,9,None,pupper,7848,18036,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg	2	Shih-Tzu	0.814405	True	Lhasa	0.17522000000000001	True	Pekinese	0.0080723	True,0.5,1.0
708834316713893888,2016-03-13 01:57:25+00:00,meet malikai rolling around fun remembered inevitable heat death universe,10,Malikai,,917,2997,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg	1	toy_poodle	0.47801800000000005	True	miniature_poodle	0.207458	True	croquet_ball	0.0858789	False,0.15,0.6
708810915978854401,2016-03-13 00:24:26+00:00,mister hes wonderful father two pups heartwarming af,10,Mister,,834,2790,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg	1	pug	0.977765	True	Boston_bull	0.00479425	True	French_bulldog	0.00457284	True,1.0,1.0
708738143638450176,2016-03-12 19:35:15+00:00,coco gets stay bachelor another week super pumped,11,Coco,,765,2768,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg	1	Border_collie	0.672791	True	collie	0.270188	True	papillon	0.0345039	True,0.3333333333333333,0.6666666666666666
708711088997666817,2016-03-12 17:47:45+00:00,smokey really likes tennis balls,11,Smokey,,926,3357,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg	1	golden_retriever	0.964929	True	Labrador_retriever	0.0115837	True	refrigerator	0.00749862	False,0.2,0.2
708479650088034305,2016-03-12 02:28:06+00:00,meet bear hes beneboop cumberclap extremely unamused im love picture,13,Bear,,11330,17516,https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg	1	American_black_bear	0.21916599999999997	False	lesser_panda	0.21471500000000002	False	titi	0.0916851	False,0.1875,0.8
708469915515297792,2016-03-12 01:49:25+00:00,bobble hes croatian galifianakis hears everything within miles would snug diligently,11,Bobble,,1520,3929,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg	1	Pembroke	0.9725870000000001	True	Cardigan	0.0147717	True	basenji	0.00579803	True,0.0,0.0
708400866336894977,2016-03-11 21:15:02+00:00,rt ready summer pup,12,None,,831,2568,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg	4	toy_poodle	0.9126479999999999	True	miniature_poodle	0.0350592	True	seat_belt	0.026375599999999996	False,0.2,0.5
708356463048204288,2016-03-11 18:18:36+00:00,oliver castle protects life hes also squishy af would squish softly,10,Oliver,,1727,4672,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg	1	Labrador_retriever	0.9293899999999999	True	Chesapeake_Bay_retriever	0.0382535	True	golden_retriever	0.0076102	True,0.1,0.35
708349470027751425,2016-03-11 17:50:48+00:00,river hes changing trumpet game innovative af good boy,11,River,,943,3707,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg	2	Labrador_retriever	0.9471639999999999	True	Chesapeake_Bay_retriever	0.020596700000000003	True	golden_retriever	0.0165792	True,0.26666666666666666,0.6666666666666666
708149363256774660,2016-03-11 04:35:39+00:00,jebberson hes reigning hide seek world champion hasnt lost touch,10,Jebberson,,1102,2937,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg	1	Walker_hound	0.178852	True	German_short-haired_pointer	0.115752	True	English_foxhound	0.11379600000000001	True,0.0,0.0
708130923141795840,2016-03-11 03:22:23+00:00,please stop sending non canines like guatemalan twiggle bunny rate dogs send dogs,11,None,,610,2124,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg	1	golden_retriever	0.714409	True	Afghan_hound	0.06616260000000002	True	chow	0.028412599999999996	True,0.0,0.0
708119489313951744,2016-03-11 02:36:57+00:00,cooper basks glory rebellion probably preteen,9,Cooper,,2166,4799,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg	2	Labrador_retriever	0.516257	True	golden_retriever	0.210839	True	dingo	0.162022	False,0.0,0.0
708109389455101952,2016-03-11 01:56:49+00:00,remington caught guard magical floating cheese spooked af deep breaths pup,10,Remington,,1273,3385,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg	1	dalmatian	0.8683040000000001	True	studio_couch	0.059623	False	snow_leopard	0.013876300000000001	False,0.25,0.7
708026248782585858,2016-03-10 20:26:26+00:00,everybody stop youre watch video frank stuck loop vid klbmatty,13,None,,2,52,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg	1	toy_poodle	0.757756	True	miniature_poodle	0.0351495	True	Scottish_deerhound	0.027698200000000003	True,0.0,0.0
707995814724026368,2016-03-10 18:25:30+00:00,farfle lost back legs battle gettysburg goes seconds damn hero af,12,Farfle,,1097,2941,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg	1	chow	0.703569	True	Pomeranian	0.0766367	True	Siamese_cat	0.0459591	False,0.0,0.0
707969809498152960,2016-03-10 16:42:10+00:00,meet rufus hes honeysuckle firefox curly af badass tie go first date ever good luck pup,11,Rufus,,696,2718,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg	1	Labrador_retriever	0.527659	True	German_shepherd	0.174765	True	Chihuahua	0.0455254	True,0.475,0.4666666666666667
707776935007539200,2016-03-10 03:55:45+00:00,sadie shes bohemian rhapsody remarkably portable could sneak roller coasters probably,11,Sadie,,2785,4495,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg	1	upright	0.303415	False	golden_retriever	0.181351	True	Brittany_spaniel	0.16208399999999998	True,0.75,0.75
707741517457260545,2016-03-10 01:35:01+00:00,roommate eats leftover chilis pretend big deal cuz fat anyway head pup,10,None,,1133,3765,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg	1	Bedlington_terrier	0.399163	True	standard_poodle	0.08642489999999999	True	wire-haired_fox_terrier	0.07523110000000001	True,0.0,0.1
707738799544082433,2016-03-10 01:24:13+00:00,hes best impressive got license first place,12,None,,997,2834,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg	3	swing	0.999984	False	Labrador_retriever	1.00288e-05	True	Eskimo_dog	1.43447e-06	True,0.75,0.5444444444444444
707693576495472641,2016-03-09 22:24:31+00:00,jiminus hes tub reason jokester smh churlish af,7,Jiminus,,7236,18557,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg	2	goose	0.33932399999999996	False	English_setter	0.0505118	True	basset	0.049093300000000006	True,0.0,0.0
707629649552134146,2016-03-09 18:10:30+00:00,usually dont rate marshmallows ones much fun snow vid kylejk,10,None,,789,2499,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg	2	German_shepherd	0.299966	True	Eskimo_dog	0.278355	True	Siberian_husky	0.17852	True,0.024999999999999994,0.225
707610948723478529,2016-03-09 16:56:11+00:00,harper scraped elbow attempting backflip tree valiant effort tho,12,Harper,,673,2486,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg	1	German_shepherd	0.609283	True	malinois	0.35246	True	kelpie	0.016105200000000004	True,0.0,0.0
707420581654872064,2016-03-09 04:19:44+00:00,keurig hes rare dog laughs like idiot tho head basically weapon poorly maintained goatee,4,Keurig,,1490,3835,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg	3	Pembroke	0.868511	True	Cardigan	0.103708	True	Shetland_sheepdog	0.0181416	True,-0.3,0.7666666666666667
707411934438625280,2016-03-09 03:45:22+00:00,shall trip big pupper leash big pupper never see coming genius,11,None,pupper,1214,3603,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg	1	chow	0.194773	True	monitor	0.102305	False	Siberian_husky	0.0868547	True,0.0,0.1
707387676719185920,2016-03-09 02:08:59+00:00,meet clarkus hes skinny eastern worcestershire tie shoes impressive af would put track team,10,Clarkus,,727,2698,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg	1	bluetick	0.36007100000000003	True	crutch	0.13481600000000002	False	tripod	0.0982066	False,1.0,1.0
707377100785885184,2016-03-09 01:26:57+00:00,dog brutally murdered snowman currently toying nutritious remains would totally still pet,9,None,,903,3022,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg	1	whippet	0.163794	True	Italian_greyhound	0.157192	True	English_foxhound	0.142995	True,-0.2916666666666667,0.7166666666666667
707315916783140866,2016-03-08 21:23:50+00:00,finnegus hes trapped snow globe poor pupper would make sure one shook,10,Finnegus,pupper,759,2796,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg	1	balloon	0.267961	False	lakeside	0.0857637	False	rapeseed	0.0408089	False,-0.03333333333333336,0.4962962962962963
707297311098011648,2016-03-08 20:09:54+00:00,cassie go sweet scary af matter seconds points deducted cats pajamas,10,Cassie,,900,2404,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg	1	miniature_pinscher	0.456092	True	toy_terrier	0.153126	True	Italian_greyhound	0.144147	True,-0.07500000000000001,0.825
707059547140169728,2016-03-08 04:25:07+00:00,say hello cupcake shes icelandic dippen dot confused oddly geometric lawn pattern,11,Cupcake,,1540,4433,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg	1	French_bulldog	0.600985	True	Boston_bull	0.27317600000000003	True	boxer	0.0567715	True,-0.2833333333333333,0.475
707038192327901184,2016-03-08 03:00:15+00:00,kathmandu sees every move make probably knows jiujitsu mysterious af,10,Kathmandu,,664,2502,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg	1	chow	0.168909	True	Norfolk_terrier	0.129114	True	Pomeranian	0.120822	True,0.0,1.0
707021089608753152,2016-03-08 01:52:18+00:00,tucker hes dasani episcopalian good lord tongue would never let go,12,Tucker,,8830,15961,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg	1	beagle	0.858513	True	basset	0.0760119	True	English_foxhound	0.016245600000000002	True,0.7,0.6000000000000001
707014260413456384,2016-03-08 01:25:10+00:00,ellie requests carried around lacrosse stick times impossible say,11,Ellie,,680,2264,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg	1	tub	0.596796	False	bathtub	0.381098	False	shower_curtain	0.017628799999999997	False,-0.6666666666666666,1.0
706904523814649856,2016-03-07 18:09:06+00:00,ever seen dog pet another dog truly aweinspiring scene vid mdougherty,13,None,,1103,3627,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg	1	rotisserie	0.47149300000000005	False	cash_machine	0.250837	False	sliding_door	0.117872	False,0.0,0.0
706901761596989440,2016-03-07 17:58:08+00:00,elliot hes blocking roadway downright rude hell doesnt care youre already late,3,Elliot,,1224,2814,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg	2	golden_retriever	0.8723850000000001	True	Labrador_retriever	0.09996310000000001	True	cocker_spaniel	0.00605083	True,-0.3,0.6
706681918348251136,2016-03-07 03:24:33+00:00,say hello katie shes mitsubishi hufflepuff curly af id terrible things acquire pup,12,Katie,,718,2363,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg	1	pug	0.27220500000000003	True	bull_mastiff	0.25153000000000003	True	bath_towel	0.116806	False,-1.0,1.0
706644897839910912,2016-03-07 00:57:27+00:00,meet shadow shes tired responsibilities associated dog longer strives attain ball,9,Shadow,,1580,3778,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg	1	Labrador_retriever	0.708974	True	golden_retriever	0.11431400000000001	True	Great_Pyrenees	0.0658134	True,-0.4,0.7
706593038911545345,2016-03-06 21:31:22+00:00,heres sneak peek spring break many tired pups days,10,None,,1150,3404,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg	1	web_site	0.906673	False	printer	0.00860027	False	carton	0.00453319	False,0.04999999999999999,0.6
706538006853918722,2016-03-06 17:52:42+00:00,oliver pronounced ricardo hes ship captain controls treacherous waters would sail,11,Oliver,,1035,3768,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg	1	Pekinese	0.596882	True	Maltese_dog	0.176478	True	Great_Pyrenees	0.0267753	True,0.0,0.0
706516534877929472,2016-03-06 16:27:23+00:00,please enjoy pup cooler permanently ready someone throw tennis ball way,12,None,,9034,23443,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg	1	Airedale	0.602957	True	Irish_terrier	0.0869808	True	bloodhound	0.08627649999999999	True,0.30000000000000004,0.5
706346369204748288,2016-03-06 05:11:12+00:00,koda shes beneboom cumberwiggle petable hell,12,Koda,,522,1861,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg	3	conch	0.9256209999999999	False	French_bulldog	0.032492200000000006	True	tiger_cat	0.00667908	False,0.0,0.0
706310011488698368,2016-03-06 02:46:44+00:00,heres sleepy pupper thinks airplane would snug eternity,12,None,pupper,1030,2979,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg	1	golden_retriever	0.9816520000000001	True	cocker_spaniel	0.006790300000000001	True	Labrador_retriever	0.00432451	True,0.0,0.0
706291001778950144,2016-03-06 01:31:11+00:00,youre relaxin swell time remember fill fafsa,11,None,,2511,4291,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg	1	geyser	0.991273	False	volcano	0.00467251	False	fountain	0.00123403	False,0.0,0.0
706265994973601792,2016-03-05 23:51:49+00:00,kara shes trying solve thing days dont thumbs said solid effort,11,Kara,,1819,5636,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg	1	Pembroke	0.294808	True	kelpie	0.282301	True	Cardigan	0.11260099999999999	True,0.0,0.1
706169069255446529,2016-03-05 17:26:40+00:00,best ill lawyer,12,None,,437,1632,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg	1	golden_retriever	0.790371	True	cocker_spaniel	0.130268	True	Labrador_retriever	0.0646287	True,0.25,0.65
706166467411222528,2016-03-05 17:16:20+00:00,dexter hes shy pup doesnt bark much dreadful fetcher rare sun allergy still petable,7,Dexter,,842,3397,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg	4	golden_retriever	0.678555	True	Labrador_retriever	0.072632	True	Border_terrier	0.049033	True,-0.39999999999999997,0.7999999999999999
706153300320784384,2016-03-05 16:24:01+00:00,layla shes giving standing ovation magnificent vid csbrzezinski,13,Layla,,1008,3440,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg	1	Italian_greyhound	0.914667	True	whippet	0.047773699999999995	True	ice_lolly	0.0154768	False,1.0,1.0
705975130514706432,2016-03-05 04:36:02+00:00,adele tongue flies mouth random debilitating illness stay strong pupper,10,Adele,pupper,643,2597,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg	2	Labrador_retriever	0.787125	True	Chesapeake_Bay_retriever	0.112676	True	Rottweiler	0.048038599999999994	True,-0.033333333333333354,0.6166666666666667
705970349788291072,2016-03-05 04:17:02+00:00,lucy shes venetian kerploof supposed navigating quite irresponsible fancy ass collar tho,12,Lucy,,596,2132,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg	1	seat_belt	0.523926	False	golden_retriever	0.0878003	True	Tibetan_mastiff	0.07512669999999999	True,0.0,0.0
705898680587526145,2016-03-04 23:32:15+00:00,meet max hes fallopian cephalopuff eyes magical af lil dandruff problem big deal would still pet,10,Max,,1308,3475,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg	1	doormat	0.8452559999999999	False	wallet	0.095718	False	wool	0.0260719	False,0.25,0.55
705591895322394625,2016-03-04 03:13:11+00:00,maam last time im authorized make type transaction,11,None,,1859,4877,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg	1	bluetick	0.829259	True	beagle	0.145358	True	Walker_hound	0.0195953	True,0.0,0.06666666666666667
705475953783398401,2016-03-03 19:32:29+00:00,say hello zara found sandal couldnt happier great work,12,Zara,,1931,4188,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg	2	seat_belt	0.425176	False	Labrador_retriever	0.128128	True	Siamese_cat	0.0912411	False,0.8,0.75
705442520700944385,2016-03-03 17:19:38+00:00,cooper wakes switch gears helpful af,12,Cooper,,854,3290,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg	2	cash_machine	0.802333	False	schipperke	0.0455186	True	German_shepherd	0.0233535	True,0.0,0.0
705428427625635840,2016-03-03 16:23:38+00:00,ambrose hes alfalfa ballyhoo draws pistol fast af pretty much runs frontier lethal pupper,11,Ambrose,pupper,900,2829,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg	1	skunk	0.609715	False	Old_English_sheepdog	0.128899	True	Siberian_husky	0.0190761	True,0.21666666666666667,0.6
705239209544720384,2016-03-03 03:51:44+00:00,jimothy lost body third crusade tragic heroic af tho,11,Jimothy,,585,2342,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg	1	bookshop	0.794272	False	Cardigan	0.0512653	True	Bernese_mountain_dog	0.026596299999999996	True,-0.01666666666666668,0.5499999999999999
705223444686888960,2016-03-03 02:49:06+00:00,bode hes heavy sleeper,9,Bode,,683,2378,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg	1	Pembroke	0.987643	True	Cardigan	0.0121121	True	Siamese_cat	0.00011747700000000001	False,-0.2,0.5
705102439679201280,2016-03-02 18:48:16+00:00,terrenth stubbed toe deep breaths terrenth,10,Terrenth,,1245,4585,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg	4	Chesapeake_Bay_retriever	0.702954	True	laptop	0.0922775	False	notebook	0.0327268	False,0.0,0.4
705066031337840642,2016-03-02 16:23:36+00:00,reese hes chilean sohcahtoa loves swing never sure feet huggable af,12,Reese,,612,2462,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg	1	Labrador_retriever	0.43637700000000007	True	Chihuahua	0.11395599999999999	True	American_Staffordshire_terrier	0.0996891	True,-0.25,0.8888888888888888
704859558691414016,2016-03-02 02:43:09+00:00,heartbreaking scene incredible pupper laid rest rip pupper,10,a,pupper,1136,2906,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg	1	Chesapeake_Bay_retriever	0.848514	True	Labrador_retriever	0.110054	True	curly-coated_retriever	0.025201400000000002	True,0.9,0.9
704847917308362754,2016-03-02 01:56:53+00:00,yes hi could get number pickles,12,None,,3257,7283,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg	1	Chesapeake_Bay_retriever	0.480048	True	vizsla	0.264522	True	Weimaraner	0.12184	True,0.0,0.0
704819833553219584,2016-03-02 00:05:17+00:00,chesterson hes bolivian scoop dog incredibly portable cant bark shit tho would still pet,7,Chesterson,,1124,3212,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg	4	barrow	0.9740469999999999	False	Old_English_sheepdog	0.0237914	True	komondor	0.0012462999999999999	True,0.35,0.8500000000000001
704761120771465216,2016-03-01 20:11:59+00:00,pupper killed great white epic sea battle wears trophy brave much fierce,13,None,pupper,97,840,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg	1	Labrador_retriever	0.778546	True	bathing_cap	0.154254	False	golden_retriever	0.024971599999999997	True,0.2833333333333333,0.39166666666666666
704499785726889984,2016-03-01 02:53:32+00:00,wake long nap idea,12,None,,1197,3723,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg	1	Shetland_sheepdog	0.12903399999999998	True	kelpie	0.11750799999999999	True	Siberian_husky	0.106708	True,-0.05,0.4
704480331685040129,2016-03-01 01:36:14+00:00,meet lucia shes cumulonimbus floofmallow two legs tho unfortunate would definitely still pet,11,Lucia,,393,1729,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg	1	kuvasz	0.5113409999999999	True	golden_retriever	0.07689910000000001	True	white_wolf	0.06326939999999999	False,-0.25,0.75
704364645503647744,2016-02-29 17:56:32+00:00,say hello bisquick hes beneplop cumbersnug even smiles wet id steal bisquick,12,Bisquick,,519,1653,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg	1	kuvasz	0.223148	True	Bedlington_terrier	0.22073099999999998	True	teddy	0.181303	False,-0.1,0.4
704347321748819968,2016-02-29 16:47:42+00:00,ralphson hes confused wondering hes sitting santas lap february stay woke pupper,10,Ralphson,pupper,629,2031,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg	2	golden_retriever	0.763333	True	Chesapeake_Bay_retriever	0.194251	True	Labrador_retriever	0.012225399999999999	True,-0.4,0.7
704134088924532736,2016-02-29 02:40:23+00:00,sneezy pupper adorable af vid gwilks,12,None,pupper,1028,3201,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg	1	Labrador_retriever	0.967397	True	golden_retriever	0.0166414	True	ice_bear	0.014857599999999999	False,0.5,1.0
704113298707505153,2016-02-29 01:17:46+00:00,meet stanley hes inverted uzbekistani water pup hella exotic floats around day want stanley,8,Stanley,,526,2020,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg	2	golden_retriever	0.985876	True	Labrador_retriever	0.00194777	True	kuvasz	0.00175174	True,0.5,1.0
704054845121142784,2016-02-28 21:25:30+00:00,whole flock puppers ill take lot,10,a,,1276,3621,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg	1	Sussex_spaniel	0.35539499999999996	True	vizsla	0.141094	True	otterhound	0.0921982	True,-0.15,0.7
703774238772166656,2016-02-28 02:50:28+00:00,cant handle truth,10,None,,772,2853,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg	1	Labrador_retriever	0.324579	True	seat_belt	0.109168	False	pug	0.102466	True,0.0,0.0
703769065844768768,2016-02-28 02:29:55+00:00,youre trying watch favorite tv show friends keep interrupting relatable af,10,None,,1709,4229,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg	1	balloon	0.917525	False	confectionery	0.0493291	False	maraca	0.017647799999999998	False,0.5,1.0
703631701117943808,2016-02-27 17:24:05+00:00,bella based picture shes least ft tall wow must rare would pet tippy toes,11,Bella,,1559,4162,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg	1	radio_telescope	0.155279	False	dam	0.154515	False	crane	0.09804	False,0.03333333333333333,0.7666666666666666
703611486317502464,2016-02-27 16:03:45+00:00,meet scooter hes experiencing pupper equivalent dropping ur phone toilet put rice pup,10,Scooter,pupper,786,2685,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg	1	Old_English_sheepdog	0.3022	True	Lhasa	0.258803	True	briard	0.1792	True,-0.03333333333333333,0.0
703407252292673536,2016-02-27 02:32:12+00:00,pupper doesnt understand gates close,10,None,pupper,429,2085,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg	1	axolotl	0.132695	False	killer_whale	0.131113	False	sea_lion	0.06965199999999999	False,0.0,0.0
703382836347330562,2016-02-27 00:55:11+00:00,charlie hes west side niddlewog mucho fluffy would pet damn well,12,Charlie,,618,2152,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg	1	golden_retriever	0.760546	True	Labrador_retriever	0.232079	True	redbone	0.00287417	True,-0.2,0.4
703356393781329922,2016-02-26 23:10:06+00:00,socks water pup w super legs splashed socks appreciate,9,Socks,,3494,8064,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg	1	Blenheim_spaniel	0.11399200000000001	True	cocker_spaniel	0.10578	True	borzoi	0.0739345	True,0.3333333333333333,0.6666666666666666
703268521220972544,2016-02-26 17:20:56+00:00,happy friday heres sleepy pupper,12,None,pupper,14198,28996,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg	1	golden_retriever	0.735163	True	Sussex_spaniel	0.064897	True	Labrador_retriever	0.047703699999999995	True,0.8,1.0
